Plate_ID,Well,Sample,Type,number_of_cells/capsules,Group_1,Group_2,Group_3,Index_Set,Index_Well,Index_Name,Plate_Barcode,FA_Well,dilution_factor,ng/uL,nmole/L,Avg. Size,Passed_library,Failed_index_sets,Redo_whole_plate,selected_for_pooling
BP9735_FULL.1,I17,FULL,sample,1.0,dim,,,PE17,E9,PE17_E09,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,J17,FULL,sample,1.0,dim,,,PE18,E9,PE18_E09,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,K17,FULL,sample,1.0,dim,,,PE17,F9,PE17_F09,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,L17,FULL,sample,1.0,dim,,,PE18,F9,PE18_F09,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,M17,FULL,sample,1.0,dim,,,PE17,G9,PE17_G09,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,N17,FULL,sample,1.0,dim,,,PE18,G9,PE18_G09,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,O17,FULL,sample,1.0,dim,,,PE17,H9,PE17_H09,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,P17,FULL,sample,1.0,dim,,,PE18,H9,PE18_H09,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,A18,FULL,sample,1.0,dim,,,PE19,A9,PE19_A09,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,B18,FULL,sample,1.0,dim,,,PE20,A9,PE20_A09,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,C18,FULL,sample,1.0,dim,,,PE19,B9,PE19_B09,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,D18,FULL,sample,1.0,dim,,,PE20,B9,PE20_B09,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,E18,FULL,sample,1.0,dim,,,PE19,C9,PE19_C09,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,F18,FULL,sample,1.0,dim,,,PE20,C9,PE20_C09,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,G18,FULL,sample,1.0,dim,,,PE19,D9,PE19_D09,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,H18,FULL,sample,1.0,dim,,,PE20,D9,PE20_D09,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,I18,FULL,sample,1.0,dim,,,PE19,E9,PE19_E09,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,J18,FULL,sample,1.0,dim,,,PE20,E9,PE20_E09,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,K18,FULL,sample,1.0,dim,,,PE19,F9,PE19_F09,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,L18,FULL,sample,1.0,dim,,,PE20,F9,PE20_F09,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,M18,FULL,sample,1.0,dim,,,PE19,G9,PE19_G09,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,N18,FULL,sample,1.0,dim,,,PE20,G9,PE20_G09,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,O18,FULL,sample,1.0,dim,,,PE19,H9,PE19_H09,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,P18,FULL,sample,1.0,dim,,,PE20,H9,PE20_H09,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,A19,FULL,sample,1.0,dim,,,PE17,A10,PE17_A10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,B19,FULL,sample,1.0,dim,,,PE18,A10,PE18_A10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,C19,FULL,sample,1.0,dim,,,PE17,B10,PE17_B10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,D19,FULL,sample,1.0,dim,,,PE18,B10,PE18_B10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,E19,FULL,sample,1.0,dim,,,PE17,C10,PE17_C10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,F19,FULL,sample,1.0,dim,,,PE18,C10,PE18_C10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,G19,FULL,sample,1.0,dim,,,PE17,D10,PE17_D10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,H19,FULL,sample,1.0,dim,,,PE18,D10,PE18_D10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,I19,FULL,sample,1.0,dim,,,PE17,E10,PE17_E10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,J19,FULL,sample,1.0,dim,,,PE18,E10,PE18_E10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,K19,FULL,sample,1.0,dim,,,PE17,F10,PE17_F10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,L19,FULL,sample,1.0,dim,,,PE18,F10,PE18_F10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,M19,FULL,sample,1.0,dim,,,PE17,G10,PE17_G10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,N19,FULL,sample,1.0,dim,,,PE18,G10,PE18_G10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,O19,FULL,sample,1.0,dim,,,PE17,H10,PE17_H10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,P19,FULL,sample,1.0,dim,,,PE18,H10,PE18_H10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,A20,FULL,sample,1.0,dim,,,PE19,A10,PE19_A10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,B20,FULL,sample,1.0,dim,,,PE20,A10,PE20_A10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,C20,FULL,sample,1.0,dim,,,PE19,B10,PE19_B10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,D20,FULL,sample,1.0,dim,,,PE20,B10,PE20_B10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,E20,FULL,sample,1.0,dim,,,PE19,C10,PE19_C10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,F20,FULL,sample,1.0,dim,,,PE20,C10,PE20_C10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,G20,FULL,sample,1.0,dim,,,PE19,D10,PE19_D10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,H20,FULL,sample,1.0,dim,,,PE20,D10,PE20_D10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,I20,FULL,sample,1.0,dim,,,PE19,E10,PE19_E10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,J20,FULL,sample,1.0,dim,,,PE20,E10,PE20_E10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,K20,FULL,sample,1.0,dim,,,PE19,F10,PE19_F10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,L20,FULL,sample,1.0,dim,,,PE20,F10,PE20_F10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,M20,FULL,sample,1.0,dim,,,PE19,G10,PE19_G10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,N20,FULL,sample,1.0,dim,,,PE20,G10,PE20_G10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,O20,FULL,sample,1.0,dim,,,PE19,H10,PE19_H10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,P20,FULL,sample,1.0,dim,,,PE20,H10,PE20_H10,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,A21,FULL,sample,1.0,dim,,,PE17,A11,PE17_A11,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,B21,FULL,sample,1.0,dim,,,PE18,A11,PE18_A11,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,C21,FULL,sample,1.0,dim,,,PE17,B11,PE17_B11,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,D21,FULL,sample,1.0,dim,,,PE18,B11,PE18_B11,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,E21,FULL,sample,1.0,dim,,,PE17,C11,PE17_C11,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,F21,FULL,sample,1.0,dim,,,PE18,C11,PE18_C11,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,G21,FULL,sample,1.0,dim,,,PE17,D11,PE17_D11,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,H21,FULL,sample,1.0,dim,,,PE18,D11,PE18_D11,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,I21,FULL,sample,1.0,dim,,,PE17,E11,PE17_E11,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,J21,FULL,sample,1.0,dim,,,PE18,E11,PE18_E11,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,K21,FULL,sample,1.0,dim,,,PE17,F11,PE17_F11,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,L21,FULL,sample,1.0,dim,,,PE18,F11,PE18_F11,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,M21,FULL,sample,1.0,dim,,,PE17,G11,PE17_G11,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,N21,FULL,sample,1.0,dim,,,PE18,G11,PE18_G11,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,O21,FULL,sample,1.0,dim,,,PE17,H11,PE17_H11,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,P21,FULL,sample,1.0,dim,,,PE18,H11,PE18_H11,XUPVQ-6,,,,,,,,,1
BP9735_FULL.1,A22,FULL,sample,1.0,dim,,,PE19,A11,PE19_A11,XUPVQ-6,A7,20.0,1.076,2.752,644.0,1.0,[],0.0,1
BP9735_FULL.1,B22,FULL,sample,1.0,dim,,,PE20,A11,PE20_A11,XUPVQ-6,A8,20.0,4.126,11.208,606.0,1.0,[],0.0,1
BP9735_FULL.1,C22,FULL,sample,1.0,dim,,,PE19,B11,PE19_B11,XUPVQ-6,B7,20.0,4.566,12.384,607.0,1.0,[],0.0,1
BP9735_FULL.1,D22,FULL,sample,1.0,dim,,,PE20,B11,PE20_B11,XUPVQ-6,B8,20.0,3.248,8.804,607.0,1.0,[],0.0,1
BP9735_FULL.1,E22,FULL,sample,1.0,dim,,,PE19,C11,PE19_C11,XUPVQ-6,C7,20.0,5.872,15.986,605.0,1.0,[],0.0,1
BP9735_FULL.1,F22,FULL,sample,1.0,dim,,,PE20,C11,PE20_C11,XUPVQ-6,C8,20.0,3.806,10.396,603.0,1.0,[],0.0,1
BP9735_FULL.1,G22,FULL,sample,1.0,dim,,,PE19,D11,PE19_D11,XUPVQ-6,D7,20.0,5.126,13.88,608.0,1.0,[],0.0,1
BP9735_FULL.1,H22,FULL,sample,1.0,dim,,,PE20,D11,PE20_D11,XUPVQ-6,D8,20.0,1.826,5.002,601.0,1.0,[],0.0,1
BP9735_FULL.1,I22,FULL,sample,1.0,dim,,,PE19,E11,PE19_E11,XUPVQ-6,E7,20.0,5.762,15.714,603.0,1.0,[],0.0,1
BP9735_FULL.1,J22,FULL,sample,1.0,dim,,,PE20,E11,PE20_E11,XUPVQ-6,E8,20.0,1.522,4.114,609.0,1.0,[],0.0,1
BP9735_FULL.1,K22,FULL,sample,1.0,dim,,,PE19,F11,PE19_F11,XUPVQ-6,F7,20.0,14.788,40.334,603.0,1.0,[],0.0,1
BP9735_FULL.1,L22,FULL,sample,1.0,dim,,,PE20,F11,PE20_F11,XUPVQ-6,F8,20.0,1.86,5.064,604.0,1.0,[],0.0,1
BP9735_FULL.1,M22,FULL,sample,1.0,dim,,,PE19,G11,PE19_G11,XUPVQ-6,G7,20.0,8.494,23.282,600.0,1.0,[],0.0,1
BP9735_FULL.1,N22,FULL,sample,1.0,dim,,,PE20,G11,PE20_G11,XUPVQ-6,G8,20.0,1.622,4.45,600.0,1.0,[],0.0,1
BP9735_FULL.1,O22,FULL,sample,1.0,dim,,,PE19,H11,PE19_H11,XUPVQ-6,H7,20.0,1.314,3.478,622.0,1.0,[],0.0,1
BP9735_FULL.1,P22,FULL,sample,1.0,dim,,,PE20,H11,PE20_H11,XUPVQ-6,H8,20.0,0.864,2.288,621.0,1.0,[],0.0,1
BP9735_FULL.1,A23,FULL,sample,1.0,dim,,,PE17,A12,PE17_A12,XUPVQ-6,A9,20.0,0.25,0.634,649.0,0.0,[],0.0,1
BP9735_FULL.1,B23,FULL,sample,1.0,dim,,,PE18,A12,PE18_A12,XUPVQ-6,A10,20.0,5.402,14.694,605.0,1.0,[],0.0,1
BP9735_FULL.1,C23,FULL,sample,1.0,dim,,,PE17,B12,PE17_B12,XUPVQ-6,B9,20.0,0.82,2.228,606.0,1.0,[],0.0,1
BP9735_FULL.1,D23,FULL,sample,1.0,dim,,,PE18,B12,PE18_B12,XUPVQ-6,B10,20.0,7.342,19.968,605.0,1.0,[],0.0,1
BP9735_FULL.1,E23,FULL,sample,1.0,dim,,,PE17,C12,PE17_C12,XUPVQ-6,C9,20.0,0.848,2.28,613.0,1.0,[],0.0,1
BP9735_FULL.1,F23,FULL,sample,1.0,dim,,,PE18,C12,PE18_C12,XUPVQ-6,C10,20.0,8.232,22.404,605.0,1.0,[],0.0,1
BP9735_FULL.1,G23,FULL,sample,1.0,dim,,,PE17,D12,PE17_D12,XUPVQ-6,D9,20.0,1.252,3.342,617.0,1.0,[],0.0,1
BP9735_FULL.1,H23,FULL,sample,1.0,dim,,,PE18,D12,PE18_D12,XUPVQ-6,D10,20.0,8.688,23.76,602.0,1.0,[],0.0,1
BP9735_FULL.1,I23,FULL,sample,1.0,dim,,,PE17,E12,PE17_E12,XUPVQ-6,E9,20.0,0.518,1.312,649.0,0.0,[],0.0,1
BP9735_FULL.1,J23,FULL,sample,1.0,dim,,,PE18,E12,PE18_E12,XUPVQ-6,E10,20.0,3.976,10.896,601.0,1.0,[],0.0,1
BP9735_FULL.1,K23,FULL,sample,1.0,dim,,,PE17,F12,PE17_F12,XUPVQ-6,F9,20.0,6.982,19.456,591.0,1.0,[],0.0,1
BP9735_FULL.1,L23,FULL,sample,1.0,dim,,,PE18,F12,PE18_F12,XUPVQ-6,F10,20.0,9.408,25.744,601.0,1.0,[],0.0,1
BP9735_FULL.1,M23,FULL,sample,1.0,dim,,,PE17,G12,PE17_G12,XUPVQ-6,G9,20.0,6.384,17.462,602.0,1.0,[],0.0,1
BP9735_FULL.1,N23,FULL,sample,1.0,dim,,,PE18,G12,PE18_G12,XUPVQ-6,G10,20.0,4.66,12.766,601.0,1.0,[],0.0,1
BP9735_FULL.1,O23,FULL,sample,1.0,dim,,,PE17,H12,PE17_H12,XUPVQ-6,H9,20.0,6.658,18.13,604.0,1.0,[],0.0,1
BP9735_FULL.1,P23,FULL,sample,1.0,dim,,,PE18,H12,PE18_H12,XUPVQ-6,H10,20.0,4.47,12.188,604.0,1.0,[],0.0,1
BP9735_FULL.1,A24,FULL,neg_cntrl,0.0,empty,,,PE19,A12,PE19_A12,XUPVQ-6,A11,20.0,1.296,3.458,616.0,1.0,[],0.0,1
BP9735_FULL.1,B24,FULL,neg_cntrl,0.0,empty,,,PE20,A12,PE20_A12,XUPVQ-6,G11,20.0,0.272,0.69,649.0,0.0,[],0.0,1
BP9735_FULL.1,C24,FULL,neg_cntrl,0.0,empty,,,PE19,B12,PE19_B12,XUPVQ-6,B11,20.0,1.318,3.51,618.0,1.0,[],0.0,1
BP9735_FULL.1,D24,FULL,neg_cntrl,0.0,empty,,,PE20,B12,PE20_B12,XUPVQ-6,H11,20.0,0.512,1.33,633.0,0.0,[],0.0,1
BP9735_FULL.1,E24,FULL,neg_cntrl,0.0,empty,,,PE19,C12,PE19_C12,XUPVQ-6,C11,20.0,1.948,5.212,615.0,1.0,[],0.0,1
BP9735_FULL.1,F24,FULL,neg_cntrl,0.0,empty,,,PE20,C12,PE20_C12,XUPVQ-6,A12,20.0,36.884,85.382,711.0,1.0,[],0.0,1
BP9735_FULL.1,G24,FULL,neg_cntrl,0.0,empty,,,PE19,D12,PE19_D12,XUPVQ-6,D11,20.0,2.256,6.2,599.0,1.0,[],0.0,1
BP9735_FULL.1,H24,FULL,neg_cntrl,0.0,empty,,,PE20,D12,PE20_D12,XUPVQ-6,B12,20.0,0.28,0.716,643.0,0.0,[],0.0,1
BP9735_FULL.1,I24,FULL,pos_cntrl,,Ecoli_DNA,,,PE19,E12,PE19_E12,XUPVQ-6,E11,20.0,1.654,4.424,615.0,1.0,[],0.0,0
BP9735_FULL.1,J24,FULL,pos_cntrl,,Ecoli_DNA,,,PE20,E12,PE20_E12,XUPVQ-6,C12,20.0,0.268,0.682,648.0,0.0,[],0.0,0
BP9735_FULL.1,K24,FULL,pos_cntrl,,Ecoli_DNA,,,PE19,F12,PE19_F12,XUPVQ-6,F11,20.0,0.212,0.532,657.0,0.0,[],0.0,0
BP9735_FULL.1,L24,FULL,pos_cntrl,,Ecoli_DNA,,,PE20,F12,PE20_F12,XUPVQ-6,D12,20.0,0.566,1.492,624.0,0.0,[],0.0,0
BP9735_FULL.1,M24,FULL,unused,,,,,,,,XUPVQ-6,,,,,,,,,0
BP9735_FULL.1,N24,FULL,unused,,,,,,,,XUPVQ-6,,,,,,,,,0
BP9735_FULL.1,O24,FULL,unused,,,,,,,,XUPVQ-6,,,,,,,,,0
BP9735_FULL.1,P24,FULL,unused,,,,,,,,XUPVQ-6,,,,,,,,,0
